V Resorts Mangrove Sundarbans,HTLGBO1000092228,Resort,Sundarban Mangrove retreat/ Satijalia Island/ Village / Jamespur Block /Dayapur Gosaba/ West Bengal.,Dayapur,West Bengal,India,regular,0,22.149999,88.8748515
Top Yard Heritage,HTLGBO1000030288,Homestay,Top Yard Heritage/Vaisyambhagom P.O vandanamAlappuzha,Alleppey,Kerala,India,regular,0,9.4032939,76.3469425
Vaibhav Palace/ Alandi,HTLGBO1000077204,Lodge,Near New bridge/ Alandi devachi/ Tal - haveli/ pune,Pune,Maharashtra,India,regular,0,18.67421786,73.89347603
Udupi Residency,HTLGBO1000004198,Hotel,Near Service Bus Stand Udupi,Udupi,Karnataka,India,regular,3,13.34409568,74.76681903
UNA Homestay Villa Arcangela,HTLGBO1000006501,Villa,Morrod / Sangolda/ North Goa,Goa,Goa,India,regular,0,15.55117875,73.80544012
Vaidya Homestay,HTLGBO1000060378,Homestay,Vaidya's Annexi/1505/ BHAILADI,Ganpatipule,Maharashtra,India,regular,0,17.1488663,73.2726946
Toshali Ratnagiri,HTLGBO1000008086,Resort,Opp./ Archeological Museum/ Ratnagiri,Jajpur,Orissa,India,regular,3,20.73102593,86.11309381
VACATION VILLAGE,HTLGBO1000048710,Resort,Bharatpur/ Neil Island,Neil Island,Andaman and Nicobar Islands,India,regular,1,11.8358457,93.0451011
The Royal Heritage Hotel - Sonam Palgey,HTLGBO1000005396,Hotel,31-A National Highway Elephant Mansion/ Deorali,Gangtok,Sikkim,India,regular,0,27.3206719,88.6089422
Treebo Sanctum Suites- Bangalore,HTLGBO1000014542,Service Apartment,#104 / 60 Feet Road/ 6th Block  Koramanagala/Opp to Anand Sweets Bangalore,Bangalore,Karnataka,India,regular,3,12.93732812,77.61971185
Travancore Houseboats,HTLGBO1000011065,Houseboat,Finishing Point Road/ Alleppey,Alleppey,Kerala,India,regular,0,9.501339,76.352319
The Sweet Dzire,HTLGBO1000032550,Homestay,Flat no. 404 /Regal apartments BK Kaul,Ajmer,Rajasthan,India,regular,0,26.46078785,74.60213068
Tiger Resort,HTLGBO1000071822,Hotel,Rishikesh/siloge road/Gatu ghat,Rishikesh,Uttarakhand,India,regular,0,30.1146663,78.3009966
Trinetra Orchards,HTLGBO1000060226,Resort,motiapahthar/ paharpani road/ dhanachuli/ near mukteshwar/Mukhteswar Uttrakhand,Mukteshwar,Uttarakhand,India,regular,4,29.4604149,79.6558242
Triveni Tourist Home,HTLGBO1000001358,Hotel,6/76A/ Next to post office/ Main Road,Kanyakumari,Tamil Nadu,India,regular,1,8.083337878,77.5494491
Treebo Park Classic,HTLGBO1000058868,Hotel,2-3/Durga Nursery Parisar behind Mangalam fun square mall/Durga Nursery road/ Udaipur-313001,Udaipur,Rajasthan,India,gostays,3,24.5830641,73.7093525
Treebo Cartier Biznotel,HTLGBO1000009179,Hotel,39/39 Jai Munirao Circle/ Agrahara Dasarahalli/ Vijaynagar/ Bengaluru,Bangalore,Karnataka,India,regular,2,12.9784224,77.5427798
Tourist Motel/Pipariya,HTLGBO1000057906,Motel,Pachmari Road/ Piparia,Hoshangabad,Madhya Pradesh,India,regular,0,22.7622132,78.3486781
Umerkot Comforts,HTLGBO1000033710,Hotel,923/ 1st main 1st block/ koramangala/ Nr.WIPRO SIGNAL,Bangalore,Karnataka,India,regular,1,12.9171296,77.6284372
V Palms Resort,HTLGBO1000047778,Resort,Saldanha Palms Complex/ Behind Shantadurga Temple/ Opp Prazeres/ Sequira Vaddo/ Candolim,Goa,Goa,India,regular,2,15.5077132,73.80330573
Tripo Golf Course Road,HTLGBO1000057114,Guest House,H.NO - 1090/ Sector 43 / Gurgaon,Gurgaon,Haryana,India,regular,0,28.45446173,77.09070936
The Ros Common Hotel,HTLGBO1000025002,Hotel,Lower Mall,Kasauli,Himachal Pradesh,India,regular,0,32.2396325,77.1887145
Utsav Niwas,HTLGBO1000004268,Hotel,C 89/ Shekhawat Marg/ Amba Bari/ Opp: Bhawani Niketan Girls College/,Jaipur,Rajasthan,India,regular,3,26.94394847,75.77417081
Tinton Homestay,HTLGBO1000036728,Homestay,Kaimara /Chikmagalur,Chikmagalur,Karnataka,India,regular,0,13.3715104,75.7437211
Treebo Olive Inn,HTLGBO1000038552,Hotel,7A/10/ Channa Market/ West Extension Area/ Karol Bagh/ New Delhi/ Delhi 110005,Delhi,Delhi,India,regular,3,28.6468374,77.1845518
The Retreat (A Family Run Heritage Homestay),HTLGBO1000003082,Lodge,The Retreat/ Jones Estate/ Bhimtal 263136 District Nainital,Nainital,Uttarakhand,India,regular,0,29.35584251,79.54327715
Treebo Angel Park,HTLGBO1000038146,Hotel,10-1-18/3/Beside Golconda Hotel/ Masab Tank / Hyderabad/ Telangana,Hyderabad,Andhra Pradesh,India,regular,3,17.403749,78.4491815
Treebo Orchard Greens,HTLGBO1000070392,Hotel,1/13A/ Haralur Road/ Off Sarjapur Road/ Bangalore,Bangalore,Karnataka,India,regular,3,12.916803,77.5945627
TSG AURA,HTLGBO1000082584,Resort,SITAPUR/ NEIL ISLAND,Neil Island,Andaman and Nicobar Islands,India,regular,0,11.81899412,93.0565173
Utkal Continental,HTLGBO1000006532,Hotel,New Vedanta Road/ Sarbahal,Jharsuguda,Orissa,India,regular,4,21.8319211,84.0146757
The Valiyaparamba Retreat,HTLGBO1000068030,Homestay,Main Boat JettyCochin 682011/Ernakulam/ Kerala,Ernakulam,Kerala,India,regular,0,9.9312328,76.2673041
Tropicano Beach Resort,HTLGBO1000001598,Resort,Tropicano Beach Resort/ 835/B/ Camotim Vaddo/ Lane Opp Candolim Panchayat/ Beach Road/ Candolim,Goa,Goa,India,regular,0,15.51645142,73.76419375
The Terrace,HTLGBO1000032496,Resort,The Terrace /Parwanoo Himachal Pradesh,Parwanoo,Himachal Pradesh,India,regular,3,30.8534086,76.954755
Tourist Motel,HTLGBO1000059230,Motel,Khalghat,Dhar,Madhya Pradesh,India,regular,0,22.1568577,75.4453973
The Royal Residency,HTLGBO1000020948,Hotel,Near Amdo Golai/ Opp State Veterinary Deorali/ NH31 A,Gangtok,Sikkim,India,regular,2,27.32049115,88.60577215
Treebo Signature Inn,HTLGBO1000038560,Hotel,E-58 / Girdhar Marg/ Malviya Nagar,Jaipur,Rajasthan,India,regular,3,26.8476758,75.8052836
The Splendour Park,HTLGBO1000029234,Hotel,No 107/ Swami Vivekananda Road/ Halasuru/  Bangalore 560008/ India,Bangalore,Karnataka,India,regular,3,12.97944604,77.62912713
The Retreat,HTLGBO1000007152,Hotel,NO-208 A/ velacherry Main Road/ camp Road Junction/selaiyur/,Chennai,Tamil Nadu,India,gostays,2,12.92222087,80.14333506
Tours To Kerala /Deluxe Houseboat 1 Bed Room,HTLGBO1000061660,Houseboat,2nd floor municipal library shopping complex  Alleppey kerala,Alleppey,Kerala,India,regular,0,9.4980667,76.3388484
UK's Resort,HTLGBO1000022444,Hotel,UK's Resort  Ashtvinayak Mahad Phata/  Old Mumbai - Pune Highway  Khopoli/ Dist. Raigad - 410203,Khopoli,Maharashtra,India,regular,3,18.81716598,73.30454003
TRIPLE 4 HOSPITALITY,HTLGBO1000046352,Service Apartment,#444/ 6th West Main Amarjyoti Layout/ Domlur/ Bangalore,Bangalore,Karnataka,India,regular,0,12.95296357,77.63957471
TREATS TOURISM INDIA PVT LTD,HTLGBO1000056450,Service Apartment,FLAT NO.305 ANAND NILIYAM APARTMENT ANNA DORAI CHOUDARY STREET AMEERPET,Hyderabad,Andhra Pradesh,India,regular,0,15.9128998,79.7399875
TheGolden Oak,HTLGBO1000021706,Hotel,MG Road/ JB Mall near Gurunanak Chowk/ Raipur,Raipur,Chhattisgarh,India,gostays,3,21.24874207,81.63254582
Vaishali Villa,HTLGBO1000073588,Villa,Old Mahabaleshwar Road/ Near Goverment Milk Dairy/ Mahabaleshwar/ Maharashtra,Mahabaleshwar,Maharashtra,India,regular,0,17.9307285,73.6477342
Treebo La Flamingo,HTLGBO1000002562,Hotel,Being Hard Rock Hotel Porba Vaddo Calangute/ Bardez Goa 403516,Goa,Goa,India,regular,3,15.5506439,73.7676218
Tip Top Gujarati Guest House,HTLGBO1000037578,Hotel,NEAR DIESEL POWER HOUSE,Gangtok,Sikkim,India,regular,2,27.3389356,88.6065035
Ungal Vasantabhavan,HTLGBO1000007049,Hotel,ECR/ PAKKAMUDAYANPET.,Pondicherry,Pondicherry,India,regular,2,11.9466536,79.8126869
V Resorts Mashobra Greens,HTLGBO1000033872,Tent,Mashobra Greens Village Sihipur Mashobra Shimla,Shimla,Himachal Pradesh,India,regular,0,31.1257721,77.226916
Vaithra Kumarakom Homestay,HTLGBO1000039450,Homestay,SH42/ Vayitharamattom/ Kumarakom/ Kerala 686563,Kumarakom,Kerala,India,regular,0,9.6127405,76.430077
Turtuk Holiday Camp,HTLGBO1000081316,Tent,Nubra/ Leh Ladakh /Turtuk,Leh,Jammu and Kashmir,India,regular,0,33.5958493,78.2931706
Tribhuwan Hotel,HTLGBO1000077546,Hotel,"Ranikhet Ho/ Ranikhet 263645/ Subhash Chowk	 (Map)",Ranikhet,Uttarakhand,India,regular,0,29.6433615,79.4321825
UNA COMFORT LUCKNOW EXOTICA,HTLGBO1000028328,Resort,Bani Crossing Kanpur Road,Lucknow,Uttar Pradesh,India,regular,3,26.6539322,80.79978176
Tridev Bhakti Regency,HTLGBO1000092542,Hotel,sangla road near dev /bhomi hotel/tehsil sangla,Kinnaur,Himachal Pradesh,India,regular,0,31.43114306,78.25974775
The Tamarind Tree,HTLGBO1000080550,Hotel,Achakarai/ Masinagudi/ The Nilgiris,Masinagudi,Tamil Nadu,India,regular,0,11.5721768,76.6427152
V Resorts Farm Stay,HTLGBO1000092234,Resort,2 Seesham Lane/ Dera -Mandi Link Road/ Mehrauli/ New Delhi,Delhi,Delhi,India,regular,0,28.488135,77.1762353
V2 Rooms Mango @ Calangute Beach,HTLGBO1000051688,Hotel,Umta Waddo/ Calangute beach road/ Goa,Goa,Goa,India,regular,0,15.53497594,73.76556704
THe Udai bagh,HTLGBO1000013284,Resort,Near Debari Cross Road/ Debari/ Udaipur/ Rajasthan/ India - 313001,Udaipur,Rajasthan,India,regular,4,24.60913509,73.81145503
Treehouse Blue,HTLGBO1000002132,Service Apartment,Curilo Waddo / Majorda/Salcete,Goa,Goa,India,regular,3,15.32007444,73.91838859
V Resorts Cliffhanger,HTLGBO1000092232,Resort,SAAMs Cliff Hanger Rippon P.O. Valathur/ Meppadi/ Wayanad,Wayanad,Kerala,India,regular,0,11.5549739,76.1348944
Trehan's Ashiana Hotel,HTLGBO1000030160,Hotel,26-A/ Rani Ka Bagh/ Near Jagat Jyoti School/,Amritsar,Punjab,India,regular,0,31.638763,74.8580233
The Royal Court,HTLGBO1000004059,Hotel,Sattal Road/ Bhowali,Nainital,Uttarakhand,India,regular,4,29.37628723,79.53180201
Tullahmore Estate,HTLGBO1000001019,BnB,Harnam Singh Road/ Mussoorie,Mussoorie,Uttarakhand,India,regular,0,30.45615503,78.07463022
Tuli International,HTLGBO1000016442,Hotel,Residency Rd/ Sadar/ Nagpur City/ Nagpur - 440002,Nagpur,Maharashtra,India,regular,3,21.1632626,79.0743915
Tranquillity Beach Resort,HTLGBO1000060350,Resort,Opp. Nirmal Nagari/ Just 4 Km. from Malgund/ On Malgund - Warawade Road,Ganpatipule,Maharashtra,India,regular,1,17.1488663,73.2726946
The Ramkund Resort,HTLGBO1000078102,Resort,Pauri Road/ Devprayag/ Pauri Uttarakhand,Pauri,Uttarakhand,India,regular,0,30.1471155,78.7745393
The World Backwaters,HTLGBO1000005031,Resort,Kannankara/ Near Thanneermukkom West Kumarakam,Alleppey,Kerala,India,regular,4,9.655604362,76.38426208
Trekkers Bungalow,HTLGBO1000037698,Hotel,The Kinner Kailash/ Kalpa 177109,Kalpa,Himachal Pradesh,India,regular,0,31.5405227,78.2521188
V7 HOTEL,HTLGBO1000081372,Hotel,3/191/ Mount Poonamalle Road/  Near Sri Ramachandra Medical College/  Porur/,Chennai,Tamil Nadu,India,regular,3,13.0391168,80.141768
Treebo Midaas Comfort,HTLGBO1000040906,Hotel,Basera 181/182/ Shaheed Bhagat Singh Road/ Near Chakala Metro Station/ J.B. Nagar/ Andheri East,Mumbai,Maharashtra,India,regular,2,19.1121881,72.8671481
The Royal Villa,HTLGBO1000058552,Bungalow,sultanabad society/ raiwood gaothan/ near lonavala police station .next to triose mall,Lonavala,Maharashtra,India,regular,0,18.7546171,73.4062342
Tours To Kerala /Deluxe Houseboat 4 Bed Room,HTLGBO1000062042,Houseboat,2nd floor municipal library shopping complex  Alleppey  kerala,Alleppey,Kerala,India,regular,0,9.4980667,76.3388484
the residencia inn,HTLGBO1000061308,Guest House,14 DAKSHIN MARG/ DLF PHASE-II/ GURGAON NEAR SAHARA MALL,Gurgaon,Haryana,India,regular,4,28.4825979,77.0861074
Thekkady Haritham Residency,HTLGBO1000076084,Hotel,No.K P-II/482/ Anavachal Ring Road/ Kumily/ Idukki - 685509,Thekkady,Kerala,India,regular,1,9.6031088,77.161458
Treebo Four Sight,HTLGBO1000006125,Hotel,Sector 14/Old  Delhi Road Gurgaon near raj cinema/ Behind Indian oil Petrol Pump Gurgaon.,Gurgaon,Haryana,India,regular,3,28.46896641,77.03828748
Tiger Inn,HTLGBO1000003461,Hotel,1686/ Lashkar Hat/ Tagore Park/ Block I/ Near Ruby Hospital/ EM Bypass/ Kolkata,Kolkata,West Bengal,India,gostays,2,22.52006025,88.39793436
THE ROYAL RETREAT,HTLGBO1000039028,Hotel,krishna nagar/ near jharkhand war memorial/ booti more / booti,Ranchi,Jharkhand,India,regular,4,23.3991287,85.3870441
ThePlanet Sarpanch Hotel,HTLGBO1000079738,Hotel,Rajgarh Road  Biaora  Bypass/ 465674 (M.P.),Rajgarh,Madhya Pradesh,India,regular,0,24.0630813,77.2503545
Tiny Tots Guest House,HTLGBO1000027390,Guest House,7 Somnath Nagar/ Agra Road/ Dausa Ho/ Dausa - 303303/ Near Riico Industrial Area,Dausa,Rajasthan,India,regular,0,26.90258001,76.3446732
Tours To Kerala /Deluxe 3 Bed Room,HTLGBO1000062030,Houseboat,2nd floor municipal library shopping complex  Alleppey  kerala,Alleppey,Kerala,India,regular,0,9.4980667,76.3388484
THE TIRTHAN VIEW HOMESTAY,HTLGBO1000093304,Homestay,Bandal/ Gushaini/ Kullu,Banjar,Himachal Pradesh,India,regular,0,31.63285454,77.43488807
Trupti Lodge,HTLGBO1000085562,Lodge,Ayurved Bhavan/ 970 raviwar peth/ laxmi road/ sataranjiwala chowk/opp darbar band/ pune,Pune,Maharashtra,India,regular,0,18.51606045,73.86108264
The Sapphire Grand,HTLGBO1000012257,Hotel,S 20/51A-4B-2/ Nepali Kothi/ Varuna Bridge/ Canoment /Varanasi.2210002,Varanasi,Uttar Pradesh,India,regular,3,25.33908876,82.98114832
Travellers Inn,HTLGBO1000003015,Hotel,Dr. Zakir Hussain Road (TV Tower-Mall Road),Darjeeling,West Bengal,India,regular,2,27.0394683,88.2668983
Upavan Resort,HTLGBO1000000531,Resort,Upavan Resort/vythiri / Lakkidi/ Wayanad,Wayanad,Kerala,India,regular,4,11.5516594,76.0402621
V Resorts Banni Khera Farm,HTLGBO1000071238,Farm Stay,Village and Post office -Samar GopalpurDistrict -Rohtak -Haryana/ India 124007,Rohtak,Haryana,India,regular,0,28.863029,76.9146636
The Wilds At Northern Hay,HTLGBO1000011539,Resort,The Wilds At Northern Hay Singara Post/ The Nilgiris,Masinagudi,Tamil Nadu,India,regular,3,11.53517652,76.60728858
Tulsi Residency,HTLGBO1000059048,Service Apartment,GF/ Ronak Apartment/ Maniyasa society/Nr. Dakshini Underbridge/ Maninagar (East)/,Ahmedabad,Gujarat,India,regular,1,22.992081,72.6173344
The Willow Hill,HTLGBO1000006765,Hotel,58/1/ Havelock Road,Ooty,Tamil Nadu,India,gostays,2,11.41896772,76.6991052
The weekend,HTLGBO1000079904,Resort,Potka/ Sundar nagar/ Shankarda/ Potka,Jamshedpur,Jharkhand,India,regular,0,22.8045665,86.2028754
The Sal Woods,HTLGBO1000084848,Resort,Jamoliwala/ Bhagwant Pur/ Bisht Gaon/ Dehradun,Dehradun,Uttarakhand,India,regular,0,28.6139391,77.2090212
TIARA CAMELOT CALANGUTE BAGA,HTLGBO1000036094,Hotel,CAFE COFFEE DAY /  TITOES LANE CALANGUTE BAGA ROAD / Bardez Goa,Goa,Goa,India,regular,3,15.5559842,73.7563561
URBAN SUITES LUCKNOW,HTLGBO1000072938,Service Apartment,10 Jopeling road Near Butler Palace/ Dainik Jagran crossing/ Lucknow/ India 226001,Lucknow,Uttar Pradesh,India,regular,4,26.8311093,80.9243976
United 21 Retreat/ Lonavala,HTLGBO1000008031,Resort,National Highway NH4/ Panoramic group. Next to Zhalawadi Sanatorium/ Lonavala,Lonavala,Maharashtra,India,regular,0,18.74806,73.40722
Treebo Golden Pearl Scarlet,HTLGBO1000055478,Hotel,#90/4 Marathahalli-Sarjapur Outer Ring Rd (Near Prestige Tech Park)/ Bengaluru/ Karnataka 560103,Bangalore,Karnataka,India,regular,3,12.9407882,77.6898328
tiwari lodge,HTLGBO1000068024,Lodge,B-1/243-A /ROAD ASSI/VARANASI,Varanasi,Uttar Pradesh,India,regular,1,25.2913131,83.0047648
The Shalimar Hotel,HTLGBO1000002488,Hotel,August Kranti Marg/ Kemps Corner,Mumbai,Maharashtra,India,regular,4,18.96411971,72.80603341
The Vaishnodevi-IRCTC Guest House,HTLGBO1000002560,Hotel,Railway Station Katra/ Vaishnodevi/ Jammu and Kashmir,Katra,Jammu and Kashmir,India,regular,0,32.98710249,74.93276732
The Vaishno Devi,HTLGBO1000002523,Hotel,Near Central Office Shrine Board/ Katra/ Jammu Road,Katra,Jammu and Kashmir,India,regular,3,32.98856821,74.92334736
The Samilton,HTLGBO1000003868,Hotel,35 A Sarat Bose Road,Kolkata,West Bengal,India,regular,3,22.53383322,88.35317379
V Resorts Camp Panna,HTLGBO1000092230,Resort,En River Bank/ Village Basata / Dist. Chattarpur,Chhatarpur,Madhya Pradesh,India,regular,0,24.7740667,79.6221368
Umaid Lake Palace,HTLGBO1000008091,Palace,Kalakho/ Post Office Kalakho/ District Dausa Jaipur - Agra National Highway,Dausa,Rajasthan,India,regular,3,26.9141558,76.46714347
Utsav Resorts,HTLGBO1000055014,Resort,defence Road/ Mamoon(Utsav resorts/ defence road / pathankot /145001),Pathankot,Punjab,India,regular,0,32.2914045,75.6978822
Traveller's Paradise Crystal Palace,HTLGBO1000001993,Hotel,Spring Road/ Near Library chowk,Mussoorie,Uttarakhand,India,regular,3,30.4568507,78.05783916
Treebo Hive,HTLGBO1000058018,Hotel,No 5/371/ Annai Indira Nagar/ Okkiam/ Thoraipakkam/ OMR,Chennai,Tamil Nadu,India,regular,2,12.92901073,80.232984
Treebo Platinum,HTLGBO1000011188,Hotel,BA 169/ Sector 1/ Salt Lake (Near PNB Island)/ Kolkata 700064,Kolkata,West Bengal,India,regular,3,22.58896919,88.39953418
Hotel Sai Empire,HTLGBO1000005441,Hotel,Pimpalwadi Road/ Opp. Saileela Hotel/ Near HP Gas Agency/ Dattnagar SHIRDI,Shirdi,Maharashtra,India,regular,3,19.76788489,74.48412896
Hotel Rishi Prasad,HTLGBO1000007971,Resort,Calangute Baga beach circle / Prabhu Wada (Desai)/ Opp Infantaria/ Baga Road/ calangute Goa 403516,Goa,Goa,India,regular,2,15.54671465,73.76078609
Hotel sagar paradise,HTLGBO1000068470,Hotel,"Dargaha Bazar Delhi Gate/ Chilla Road/ Ajmer HO/ Ajmer - 305001/ Near Malik Hospital	(Map)",Ajmer,Rajasthan,India,regular,0,26.4498954,74.6399163
Hotel Sai Varsha,HTLGBO1000059890,Hotel,Nagar Manmad Road/Near Bhakti Niwas Opposite Indian Oil Petrol Pump,Shirdi,Maharashtra,India,regular,2,19.7668633,74.4772614
Hotel Royal Garden,HTLGBO1000001041,Hotel,163 A/ Park Street/ Kolkata 700017,Kolkata,West Bengal,India,regular,3,22.54549826,88.36353836
Hotel Rudraksha Palace,HTLGBO1000009954,Hotel,Hotel Mahakal Palace/Near to Mahakal Temple Ujjain,Ujjain,Madhya Pradesh,India,regular,1,23.1783907,75.7805708
Hotel Regency,HTLGBO1000000584,Hotel,The Mall/ Namnair/ Agra Cantt/ Agra,Agra,Uttar Pradesh,India,regular,3,27.1566205,78.0138306
Hotel Royal Highness,HTLGBO1000002538,Hotel,Near Roopali Cinema/ Across Nehru Bridge,Ahmedabad,Gujarat,India,regular,3,23.02766902,72.58014717
Hotel Riddhee Siddhee,HTLGBO1000008673,Hotel,Taj Nagri Phase-1/ Near Shilpgram. Taj Gang,Agra,Uttar Pradesh,India,regular,1,27.1606439,78.0307338
Hotel Sai Palace Inn,HTLGBO1000059834,Hotel,Palkhi Road/Near Tajimkhan/Baba Chowk,Shirdi,Maharashtra,India,regular,2,19.7668633,74.4772614
HOTEL REX &amp; RESORTS,HTLGBO1000030884,Hotel,IGC SAMBA,Jammu,Jammu and Kashmir,India,regular,0,32.3775789,75.5218468
Hotel Sai Sangeeta,HTLGBO1000077370,Hotel,Behind Hotel Marigold /Ring Road / B/S Vrundavan Residency /Shirdi,Shirdi,Maharashtra,India,regular,3,19.77087641,74.47941363
HOTEL SAMUDRA,HTLGBO1000092606,Hotel,Chakratirth/sea beach,Puri,Orissa,India,regular,0,19.8025512,85.8411798
Hotel Samarth Lodge And Restaurant,HTLGBO1000076996,Hotel,Main Road/Near Pune Hydrabad Highway Old Poona Naka,Solapur,Maharashtra,India,regular,0,17.6599188,75.9063906
Hotel Royal Garden,HTLGBO1000086530,Hotel,Main Road/ Dabhel/ Daman,Daman,Gujarat,India,regular,0,20.4011496,72.8921617
Hotel Rudra,HTLGBO1000080864,Hotel,Sabzi Mandi/ Vishnu Ghat/ Haridwar H O/ Haridwar - 249401/ near raj deluxe,Haridwar,Uttarakhand,India,regular,0,29.9456906,78.1642478
Hotel Rathna Palace,HTLGBO1000008589,Hotel,D No - 8 - 24 - 27/ Main Road,Rajahmundry,Andhra Pradesh,India,regular,0,16.9997298,81.7718537
Hotel Royal Plaza,HTLGBO1000056620,Hotel,3rd Floor/Royal Plaza Complex/RTO Bypass Road/Himatnagar Ho/Himatnagar-383001/Near Toll Plaza/,Himatnagar,Gujarat,India,regular,0,23.6036268,72.9639461
Hotel Rendezvous,HTLGBO1000004466,Hotel,31A National Highway,Gangtok,Sikkim,India,regular,0,27.331098,88.6137506
Hotel Sai Ranga Residency,HTLGBO1000059794,Hotel,puttaparthi main road,Puttaparthi,Andhra Pradesh,India,regular,1,14.1532161,77.781803
Hotel Royal Plaza,HTLGBO1000005926,Hotel,3 E Road Koyembedu,Chennai,Tamil Nadu,India,gostays,3,13.0693795,80.1982519
Hotel Sabera/Siliguri,HTLGBO1000033308,Hotel,Sevoke Road Sevoke More siliguri 734001,Siliguri,West Bengal,India,regular,1,26.7161412,88.4232576
Hotel Red Rose,HTLGBO1000054094,Hotel,BARDI BASTI PUSHKAR V.I.P ROAD,Pushkar,Rajasthan,India,regular,1,26.490597,74.6025824
Hotel Richa,HTLGBO1000048832,Hotel,1/hamidia road/bhopal,Bhopal,Madhya Pradesh,India,regular,1,23.2644664,77.4060333
Hotel Riya Palace,HTLGBO1000007214,Hotel,52/ Idgah Bus Stand Road/Agra-1 (INDIA),Agra,Uttar Pradesh,India,regular,2,27.1409962,78.0068733
hotel sai baba,HTLGBO1000062140,Hotel,hotel sai baba/opp bank of baroda bytco point/above sanjaya medical nashik road  nashik 422101,Nashik,Maharashtra,India,regular,1,19.9974533,73.7898023
Hotel Sangam,HTLGBO1000017026,Hotel,MAIN MARKET MAHABLESHWAR PH 02168260437,Mahabaleshwar,Maharashtra,India,regular,0,17.9296302,73.6534542
Hotel Royal Palace,HTLGBO1000014160,Hotel,Near Dargah Sharif/ Inside Delhi Gate,Ajmer,Rajasthan,India,regular,0,26.4634888,74.629123
Hotel RR Boutique,HTLGBO1000008670,Hotel,Mahape Shil Dombivli Road Opposite Lodha Heaven,Thane,Maharashtra,India,regular,3,19.07597736,72.87769211
Hotel roop mahal,HTLGBO1000065814,Hotel,Toll Naka/ Dakan Kotra,Udaipur,Rajasthan,India,regular,1,24.4790568,73.7419017
Hotel Samudra City,HTLGBO1000083902,Hotel,Alibaug Mandwa Road/ Alibaug Ho/ Alibaug - 402201/ Near Amle Rice Mill/ Chondi Village,Alibaug,Maharashtra,India,regular,0,18.6553938,72.8670819
Hotel Rishikesh Inn,HTLGBO1000009387,Hotel,Tapovan/ Badrinath road,Rishikesh,Uttarakhand,India,regular,3,30.1301868,78.3230559
Hotel Sai Vitthal Prabha,HTLGBO1000034638,Hotel,Hotel Sai Vitthal Prabha/ Near Sevadham Building,Shirdi,Maharashtra,India,regular,0,19.7668633,74.4772614
